edge_id,weekday_traffic,hourly_weekday_traffic,weekend_traffic,hourly_weekend_traffic,geometry
19141732935485201,442,18,1423,59,"LINESTRING (71.4937347744 51.1457571711, 71.4930628346 51.1459724468)"
19141732935485203,1,0,1,0,"LINESTRING (71.4557134902 51.1302326383, 71.4553757237 51.1302647715)"
19141732935485204,1,0,1,0,"MULTILINESTRING ((71.4900209594 51.1464975576, 71.48998553261762 51.14651589261573), (71.48998553261762 51.14651589261573, 71.4899850268 51.1465161544, 71.4899855658 51.1465158726, 71.48998553261762 51.14651589261573), (71.48998553261762 51.14651589261573, 71.4899388534 51.1465440497, 71.4899392127 51.1465437679, 71.4898951953 51.1465736356, 71.4898957342 51.1465732974, 71.4898553101 51.1466059828, 71.4898555795 51.146605701, 71.48981996749177 51.14663865315318), (71.48981996749177 51.14663865315318, 71.4898196469 51.1466389498, 71.4898200063 51.1466386117, 71.48981996749177 51.14663865315318), (71.48981996749177 51.14663865315318, 71.4897870845687 51.14667377719658), (71.4897870845687 51.14667377719658, 71.4897867686 51.1466741147, 71.4897871279 51.1466737202, 71.4897870845687 51.14667377719658), (71.4897870845687 51.14667377719658, 71.4897592801 51.1467103503, 71.4897594598 51.1467100685, 71.48973447971557 51.14674812596572), (71.48973447971557 51.14674812596572, 71.489734307 51.1467483891, 71.4897345765 51.1467479383, 71.48973447971557 51.14674812596572), (71.48973447971557 51.14674812596572, 71.48971497962384 51.14678593678468), (71.48971497962384 51.14678593678468, 71.4897148135 51.1467862589, 71.489715083 51.1467855826, 71.48971497962384 51.14678593678468), (71.48971497962384 51.14678593678468, 71.48970344168602 51.1468254677647), (71.48970344168602 51.1468254677647, 71.4897034049 51.1468255938, 71.4897034948 51.1468251429, 71.48970344168602 51.1468254677647), (71.48970344168602 51.1468254677647, 71.4896963981 51.14686854893841), (71.4896963981 51.14686854893841, 71.4896963082 51.1468690988, 71.4896963981 51.1468685353, 71.4896963981 51.14686854893841), (71.4896963981 51.14686854893841, 71.4896963981 51.146913300882225), (71.4896963981 51.146913300882225, 71.4896963981 51.1469136182, 71.4896963082 51.1469128856, 71.4896963981 51.146913300882225), (71.4896963981 51.146913300882225, 71.48970617107973 51.146958445985916), (71.48970617107973 51.146958445985916, 71.4897061897 51.146958532, 71.4897059202 51.1469578558, 71.48970617107973 51.146958445985916), (71.48970617107973 51.146958445985916, 71.4897238865 51.1470001209, 71.4897237967 51.1469998955, 71.4897462546 51.1470449783))"
19141732935485206,265,11,797,33,"LINESTRING (71.4897336782 51.1470416535, 71.4900759363 51.146930637)"
19141732935485209,1,0,1,0,"LINESTRING (71.4901995445 51.146733568, 71.490007305 51.1464957542)"
19141732935485213,1,0,1,0,"LINESTRING (71.4904798188 51.1466366393, 71.4902884777 51.146398825)"
19141732935485215,1,0,1,0,"LINESTRING (71.4551099122 51.1302492123, 71.4551242852 51.1302796542)"
19141732935485216,1,0,1,0,"LINESTRING (71.4902934184 51.1463910481, 71.4903131814 51.1463865398, 71.4903139 51.1463863707, 71.4903767821 51.1463756634, 71.4903774109 51.1463755507, 71.4904411913 51.1463676611, 71.4904418201 51.1463676048, 71.4905064988 51.1463625329, 71.4905071276 51.1463625329, 71.4905718063 51.1463602787, 71.4905723453 51.1463602787, 71.4906379223 51.1463608422, 71.4906385512 51.1463608422, 71.4907032299 51.1463642235, 71.4907038587 51.1463642799, 71.4907676391 51.1463704788, 71.4907682679 51.1463705352, 71.4908311499 51.1463795519, 71.4908316889 51.1463796646, 71.490894571 51.146391499, 71.4908959185 51.1463918371, 71.4909803601 51.14641776, 71.4909815279 51.1464181545, 71.4910605797 51.1464525306, 71.491062017 51.1464533195, 71.4911293906 51.1464978393, 71.4911301093 51.1464983465, 71.491211856 51.1465670985)"
19141732935485219,262,10,603,25,"LINESTRING (71.4908493857 51.1466792993, 71.491200627 51.1465654642)"
19141732935485223,264,11,650,27,"LINESTRING (71.4930629244 51.1459723905, 71.4921628125 51.1462665614, 71.4921627227 51.1462665614, 71.4912087119 51.1465753825)"
19141732935485225,1,0,1,0,"LINESTRING (71.4553550624 51.1302161771, 71.4551035341 51.1302562027)"
19141732935485227,1,0,1,0,"LINESTRING (71.4556847441 51.1301631855, 71.4553550624 51.1302161771)"
19141732935485229,1,0,1,0,"LINESTRING (71.4553658422 51.1302607126, 71.4553442826 51.130212231)"
19141732935485231,6,0,13,0,"LINESTRING (71.4850795965 51.1477772857, 71.4850625285 51.1477682693, 71.4850599234 51.1477659025, 71.4850491436 51.1477473061, 71.4850486046 51.1477453338, 71.4850495029 51.1477132128, 71.4850499521 51.1477114659, 71.4857263835 51.1464626743, 71.4857262937 51.1464628998, 71.4858107353 51.1462825661)"
19141732935485233,237,9,499,20,"LINESTRING (71.4861160727 51.1477528287, 71.4859651557 51.1480238839)"
19141732935485235,202,8,394,16,"LINESTRING (71.4860991844 51.1477492221, 71.4868384978 51.1464204087)"
19141732935485253,265,11,797,33,"LINESTRING (71.4880044212 51.1476134122, 71.4865320825 51.1480901541, 71.486531274 51.1480904358, 71.4864692903 51.1481056509, 71.4864680326 51.1481058763, 71.4864060489 51.1481148927, 71.4864046116 51.1481150054, 71.4863390345 51.148117823, 71.4863371481 51.1481177666, 71.4862679778 51.1481110044, 71.4862664507 51.148110779, 71.4861918905 51.1480944368, 71.4861911718 51.1480942678, 71.4859531183 51.1480272087)"
19141732935485254,265,11,797,33,"LINESTRING (71.4879963364 51.1476034941, 71.4889746017 51.1472867904)"
19141732935485256,265,11,797,33,"LINESTRING (71.4889746017 51.1472867904, 71.4897336782 51.1470416535)"
19141732935485258,1,0,1,0,"MULTILINESTRING ((71.4880144824 51.146053823, 71.48790049302188 51.146352811603194), (71.48790049302188 51.146352811603194, 71.4879003963 51.1463530653, 71.487900576 51.1463523327, 71.48790049302188 51.146352811603194), (71.48790049302188 51.146352811603194, 71.4878915928 51.1464041787, 71.4878915928 51.1464039533, 71.48788713562742 51.14644701436042), (71.48788713562742 51.14644701436042, 71.4878871013 51.146447346, 71.4878871013 51.1464466698, 71.48788713562742 51.14644701436042), (71.48788713562742 51.14644701436042, 71.48789155639514 51.14649138768731), (71.48789155639514 51.14649138768731, 71.4878915928 51.1464917531, 71.487891503 51.1464911895, 71.48789155639514 51.14649138768731), (71.48789155639514 51.14649138768731, 71.48790209930173 51.14653051990752), (71.48790209930173 51.14653051990752, 71.4879022828 51.146531201, 71.4879020133 51.1465303556, 71.48790209930173 51.14653051990752), (71.48790209930173 51.14653051990752, 71.4879217762 51.1465681129, 71.4879215067 51.1465677184, 71.48794462988876 51.14660230932892), (71.48794462988876 51.14660230932892, 71.4879448629 51.1466026579, 71.4879443239 51.1466019816, 71.48794462988876 51.14660230932892), (71.48794462988876 51.14660230932892, 71.48798107895918 51.146641348063675), (71.48798107895918 51.146641348063675, 71.4879811549 51.1466414294, 71.4879807956 51.1466410913, 71.48798107895918 51.146641348063675), (71.48798107895918 51.146641348063675, 71.4880131349 51.1466703953, 71.4880126857 51.1466700572, 71.4880526011079 51.14670121819825), (71.4880526011079 51.14670121819825, 71.4880531099 51.1467016154, 71.4880522116 51.1467009955, 71.4880526011079 51.14670121819825), (71.4880526011079 51.14670121819825, 71.4881231785 51.1467415703, 71.4881226395 51.1467412322, 71.48818608781544 51.146772065420826), (71.48818608781544 51.146772065420826, 71.4881864199 51.1467722268, 71.4881852521 51.1467717759, 71.48818608781544 51.146772065420826), (71.48818608781544 51.146772065420826, 71.48824470425221 51.14679237218858), (71.48824470425221 51.14679237218858, 71.4882454392 51.1467926268, 71.4882443613 51.1467922887, 71.48824470425221 51.14679237218858), (71.48824470425221 51.14679237218858, 71.4883045484 51.1468069407, 71.4883043687 51.1468069407, 71.4884211497 51.1468339905, 71.4884219582 51.1468342159, 71.4884974167 51.1468573209, 71.4884975065 51.1468573209, 71.4885594903 51.1468764812, 71.4885613767 51.1468772701, 71.4886197672 51.1469088281, 71.4886907341 51.1469477121, 71.4886915426 51.1469482193, 71.4887661028 51.1470011916, 71.4887662824 51.1470013044, 71.4888381477 51.1470542766, 71.4888385968 51.1470546711, 71.4889014789 51.147110461, 71.4889020179 51.1471109682, 71.4889433404 51.147158305, 71.4889434302 51.1471584177, 71.4889667864 51.1471865943, 71.4889674152 51.1471876087, 71.4889817883 51.1472174759, 71.4889821476 51.1472183776, 71.4889911308 51.1472617696, 71.4889911308 51.1472628403, 71.4889875375 51.1472921439))"
19141732935485272,1,0,1,0,"MULTILINESTRING ((71.4900889619 51.1469355961, 71.4900889619 51.14695915227), (71.4900889619 51.14695915227, 71.4900889619 51.1469592646, 71.490088872 51.1469586447, 71.4900889619 51.14695915227), (71.4900889619 51.14695915227, 71.49009508972163 51.14699374958335), (71.49009508972163 51.14699374958335, 71.4900951602 51.1469941475, 71.4900949806 51.1469934712, 71.49009508972163 51.14699374958335), (71.49009508972163 51.14699374958335, 71.49010843754522 51.14702780160527), (71.49010843754522 51.14702780160527, 71.4901084553 51.1470278469, 71.490108096 51.147027227, 71.49010843754522 51.14702780160527), (71.49010843754522 51.14702780160527, 71.49012759540092 51.14706003219718), (71.49012759540092 51.14706003219718, 71.4901278589 51.1470604755, 71.4901274996 51.147059912, 71.49012759540092 51.14706003219718), (71.49012759540092 51.14706003219718, 71.49013246717055 51.14706614459203), (71.49013246717055 51.14706614459203, 71.4901364827 51.1470711827, 71.4901245351 51.1470686468, 71.49013246717055 51.14706614459203), (71.49013246717055 51.14706614459203, 71.4902817403 51.1470190557))"
19141732935485281,262,10,603,25,"LINESTRING (71.4904860172 51.1466286371, 71.4904985936 51.1466269465, 71.4904997614 51.1466268337, 71.4905563553 51.146624016, 71.490557074 51.146624016, 71.4906136678 51.1466245796, 71.4906148356 51.1466246359, 71.4906705312 51.1466297078, 71.4906713397 51.1466297642, 71.4907261369 51.1466382172, 71.4907273047 51.146638499, 71.490779407 51.1466514604, 71.4907802155 51.1466516858, 71.4908305211 51.1466680285, 71.4908314194 51.1466683102, 71.4908583689 51.146679581)"
19141732935485285,262,10,603,25,"LINESTRING (71.4902013411 51.146727031, 71.4902417653 51.1467022353, 71.4902424839 51.1467018408, 71.4902873997 51.1466798628, 71.4902882082 51.1466795247, 71.4903358189 51.1466609279, 71.490336807 51.1466605898, 71.490388011 51.1466459377, 71.4903889093 51.1466457123, 71.4904428082 51.1466344415, 71.4904437964 51.1466342725, 71.4904860172 51.1466286371)"
19141732935485289,262,10,603,25,"LINESTRING (71.4900709956 51.1469355961, 71.4900709956 51.1469237619, 71.4900710854 51.146923142, 71.4900773736 51.1468882027, 71.4900775533 51.1468875828, 71.4900901297 51.1468526436, 71.4900903992 51.14685208, 71.4901083655 51.1468188313, 71.4901088146 51.1468181551, 71.4901339675 51.1467860334, 71.4901344166 51.1467855263, 71.4901649593 51.1467556587, 71.4901654983 51.1467551516, 71.4902005326 51.1467275382)"
19141732935485346,1601,66,3555,148,"LINESTRING (71.5109910517 51.1449955829, 71.5079718141 51.1461395948)"
19141732935485358,1,0,1,0,"LINESTRING (71.4551971386 51.1304725654, 71.455443277 51.1304331038)"
19141732935485360,1,0,1,0,"LINESTRING (71.4554367193 51.1304398686, 71.4553657524 51.1302605998)"
19141732935485363,1,0,1,0,"LINESTRING (71.4557781689 51.1303915, 71.4554475889 51.1304439276)"
19141732935485378,1,0,1,0,"LINESTRING (71.4557036087 51.130228523, 71.4556739643 51.130159183)"
19141732935485382,1,0,1,0,"LINESTRING (71.4556804322 51.1301523617, 71.4563137445 51.1300508883)"
19141732935485383,1,0,1,0,"LINESTRING (71.4563180564 51.1300617121, 71.4556847441 51.1301631855)"
19141732935485384,1,0,1,0,"LINESTRING (71.4563246141 51.1300550036, 71.4563515636 51.1301249075)"
19141732935485385,1,0,1,0,"LINESTRING (71.4563341362 51.1301275007, 71.4563071868 51.1300575968)"
19141732935485386,1,0,1,0,"MULTILINESTRING ((71.486110593 51.1477457283, 71.48630156570165 51.147787820129054), (71.48630156570165 51.147787820129054, 71.486310019 51.1477896833, 71.4862986103 51.1477931208, 71.48630156570165 51.147787820129054), (71.48630156570165 51.147787820129054, 71.4864962397 51.1474386619, 71.4864979465 51.1474368586, 71.4865141162 51.1474250245, 71.486516362 51.1474238411, 71.4865424131 51.147414261, 71.4865469047 51.1474134721, 71.4865855323 51.1474134721, 71.4865884069 51.1474138102, 71.4867617817 51.1474515667))"
19141732935485389,1,0,1,0,"LINESTRING (71.4557100766 51.1302217018, 71.4563406939 51.1301207922)"
19141732935485390,1,0,1,0,"LINESTRING (71.4867504629 51.1474550606, 71.4868726338 51.1472313388)"
19141732935485393,1,0,1,0,"LINESTRING (71.4871288333 51.1472931019, 71.4868782034 51.1472384393)"
19141732935485394,1,0,1,0,"LINESTRING (71.4563137445 51.1300508883, 71.4569452601 51.1299499783)"
19141732935485396,1,0,1,0,"LINESTRING (71.4569560399 51.1299540373, 71.4569838877 51.1300233776)"
19141732935485397,1,0,1,0,"LINESTRING (71.45696664 51.1300260836, 71.4569387923 51.1299567432)"
19141732935485401,1,0,1,0,"MULTILINESTRING ((71.4871502132 51.1474269405, 71.487092138881 51.14742528453051), (71.487092138881 51.14742528453051, 71.4870909244 51.1474252499, 71.4870929007 51.1474251935, 71.487092138881 51.14742528453051), (71.487092138881 51.14742528453051, 71.4870569949852 51.147429483909924), (71.4870569949852 51.147429483909924, 71.4870551715 51.1474297018, 71.4870584952 51.1474288565, 71.4870569949852 51.147429483909924), (71.4870569949852 51.147429483909924, 71.48703329109081 51.147439397196), (71.48703329109081 51.147439397196, 71.4870315458 51.1474401271, 71.4870344204 51.1474380984, 71.48703329109081 51.147439397196), (71.48703329109081 51.147439397196, 71.487002081 51.1474752913, 71.4870014522 51.1474760239, 71.4869825876 51.1474918027, 71.4869784554 51.1474936624, 71.4869515059 51.1474998612, 71.4869473736 51.1475001993, 71.4869186276 51.1474979452, 71.4869167411 51.1474976634, 71.4867559427 51.1474621611))"
19141732935485402,1,0,1,0,"LINESTRING (71.4569774198 51.1300301426, 71.4563450059 51.1301316161)"
19141732935485403,0,0,238,9,"LINESTRING (71.4563406939 51.1301207922, 71.4569731079 51.1300193187)"
19141732935485404,1,0,1,0,"MULTILINESTRING ((71.487138086 51.1472916931, 71.48711045622012 51.14730956742735), (71.48711045622012 51.14730956742735, 71.4871093399 51.1473102896, 71.4871110467 51.1473087681, 71.48711045622012 51.14730956742735), (71.48711045622012 51.14730956742735, 71.48709464701494 51.147330968208), (71.48709464701494 51.147330968208, 71.4870939787 51.1473318729, 71.4870947872 51.1473299569, 71.48709464701494 51.147330968208), (71.48709464701494 51.147330968208, 71.48709131369394 51.147355015095386), (71.48709131369394 51.147355015095386, 71.4870911939 51.1473558793, 71.4870910143 51.1473541887, 71.48709131369394 51.147355015095386), (71.48709131369394 51.147355015095386, 71.48709965828523 51.147378048066095), (71.48709965828523 51.147378048066095, 71.4870999974 51.1473789841, 71.4870988296 51.1473772371, 71.48709965828523 51.147378048066095), (71.48709965828523 51.147378048066095, 71.48712060095167 51.1473985429316), (71.48712060095167 51.1473985429316, 71.4871212875 51.1473992148, 71.487119401 51.1473979187, 71.48712060095167 51.1473985429316), (71.48712060095167 51.1473985429316, 71.487156232 51.1474170787))"
19141732935485406,0,0,238,9,"LINESTRING (71.4563515636 51.1301249075, 71.4564135473 51.1302833185)"
19141732935485407,1,0,1,0,"LINESTRING (71.45639612 51.1302859117, 71.4563341362 51.1301275007)"
19141732935485408,1,0,1,0,"LINESTRING (71.4872589992 51.1474291946, 71.4871503031 51.1474269405)"
19141732935485413,0,0,94,3,"LINESTRING (71.4564069896 51.130290027, 71.4557781689 51.1303915)"
19141732935485418,1,0,1,0,"MULTILINESTRING ((71.4868726338 51.1472313388, 71.4869633637 51.1470679142, 71.4869660586 51.1470654346, 71.4869840249 51.1470558545, 71.4869862707 51.1470550092, 71.4870114235 51.1470482468, 71.4870153761 51.147047796, 71.4870459188 51.147048923, 71.4870485239 51.1470492612, 71.4871302706 51.1470684213, 71.4871309893 51.1470685904, 71.48739795140256 51.147146144346834), (71.48739795140256 51.147146144346834, 71.4873986872 51.1471463581, 71.4873976093 51.1471460763, 71.48739795140256 51.147146144346834), (71.48739795140256 51.147146144346834, 71.4874712711 51.1471607282))"
19141732935485424,2,0,79,3,"LINESTRING (71.4564026777 51.1302792032, 71.4570368883 51.1301777301)"
19141732935485431,1,0,1,0,"MULTILINESTRING ((71.4873790141 51.1472919185, 71.48740940146844 51.14730771319324), (71.48740940146844 51.14730771319324, 71.4874104552 51.1473082609, 71.4874078501 51.1473073593, 71.48740940146844 51.14730771319324), (71.48740940146844 51.14730771319324, 71.48744564652293 51.1473159813), (71.48744564652293 51.1473159813, 71.4874473759 51.1473163758, 71.4874443217 51.1473159813, 71.48744564652293 51.1473159813), (71.48744564652293 51.1473159813, 71.4874847459 51.1473159813))"
19141732935485435,1,0,1,0,"MULTILINESTRING ((71.487469744 51.1471716607, 71.48743083511351 51.14717491515468), (71.48743083511351 51.14717491515468, 71.4874293198 51.1471750419, 71.4874321944 51.1471744784, 71.48743083511351 51.14717491515468), (71.48743083511351 51.14717491515468, 71.48739670185962 51.14718588256936), (71.48739670185962 51.14718588256936, 71.4873953635 51.1471863126, 71.4873978788 51.1471850728, 71.48739670185962 51.14718588256936), (71.48739670185962 51.14718588256936, 71.4873710201233 51.14720355235427), (71.4873710201233 51.14720355235427, 71.487370031 51.1472042329, 71.4873715581 51.1472028241, 71.4873710201233 51.14720355235427), (71.4873710201233 51.14720355235427, 71.48735513814302 51.14722505164992), (71.48735513814302 51.14722505164992, 71.4873544901 51.1472259289, 71.4873552986 51.1472241256, 71.48735513814302 51.14722505164992), (71.48735513814302 51.14722505164992, 71.48735098395873 51.14724902681294), (71.48735098395873 51.14724902681294, 71.487350807 51.1472500481, 71.4873506274 51.1472481321, 71.48735098395873 51.14724902681294), (71.48735098395873 51.14724902681294, 71.48736018724112 51.14727212061224), (71.48736018724112 51.14727212061224, 71.4873605088 51.1472729275, 71.4873594309 51.1472713496, 71.48736018724112 51.14727212061224), (71.48736018724112 51.14727212061224, 71.4873809904 51.1472933273))"
